Run,Cell,CellLine,s4U,Time,Method,Layout,Strand,Species,Total.Reads,Trimmed.Reads,Trimmed.Reads.Ratio,RiboRNA.Ratio,Clean.Reads,UniqMapped.Reads,UniqMapped.Ratio,Filtered.Reads,Uniq.Reads,Uniq.Ratio,Stranded.Reads,Forward,Reverse,Stranded.Ratio,AC.Ratio,AG.Ratio,AT.Ratio,CA.Ratio,CG.Ratio,CT.Ratio,GA.Ratio,GC.Ratio,GT.Ratio,TA.Ratio,TC.Ratio,TG.Ratio,Protein_coding,Protein_coding.Nascent,lncRNA,lncRNA.Nascent,Pe,Pc,Pc_Pe
GSE128273_NASCseq_K562_SE,A08,K562,50,3.0,NASC-seq,SE,UN,Human,5216018,5125146,0.9825782809798586,0.4254460263180795,2944673,1305712,0.44341493945168103,1159699,625493,0.5393580575649372,467124,245253,221871,0.7468093168108996,0.0004403167291758,0.0016527980208677,0.0008580894479345,0.000983316369204,0.0004885363430773,0.0010749328612939,0.0011014041926475,0.0006136700938317,0.0014579076900502,0.0013715904238377,0.0116656549360346,0.0009665552841462,3122,1260,236,66,0.0015404210255991,0.0550574882045375,35.74184413843787
GSE128273_NASCseq_K562_SE,A09,K562,50,3.0,NASC-seq,SE,UN,Human,4397616,4333379,0.9853927673539481,0.3833786520865127,2672054,1455717,0.54479325642371,1345666,783146,0.5819765082866031,657644,331730,325914,0.8397463563626706,0.0003238534700462,0.0011220668536437,0.0005320184585336,0.0004293353494887,0.0002788791199758,0.0008275542283191,0.0008720072939493,0.00042824058033,0.0008315691727834,0.0009998266622548,0.0136286921729345,0.0008665930116844,4411,2346,371,133,0.0011188221714477,0.0544677458510464,48.68311268855643
GSE128273_NASCseq_K562_SE,A10,K562,50,3.0,NASC-seq,SE,UN,Human,6044797,5964956,0.9867917814278958,0.42463984646324293,3431998,1914980,0.5579781806399654,1700525,960709,0.5649484717954749,645932,343068,302864,0.6723492753789129,0.0003688802784113,0.0011586498321661,0.0009456181260364,0.0012368164482686,0.0005563262608123,0.0010827699619753,0.0011510300522244,0.0007288185684504,0.0018076668232024,0.001323853372578,0.0052768163994855,0.0007858352100537,2415,677,209,57,0.0013119733376606,0.0225794820585049,17.21032082768253
GSE128273_NASCseq_K562_SE,A11,K562,50,3.0,NASC-seq,SE,UN,Human,7272589,7175999,0.9867186224878101,0.46011335843274226,3874226,2142403,0.5529886485713533,2057075,1204835,0.5857030006198121,819601,424214,395387,0.6802599526076185,0.0003560591059525,0.0011119533433569,0.0008421774180984,0.0009727413777854,0.0005161951269382,0.001130129089157,0.0010898047828277,0.0006190126900207,0.0013447799437803,0.0010955692163906,0.0037805199649658,0.0006045579942529,2906,645,253,42,0.0012814048360428,0.0136860001806284,10.680465529451528
GSE128273_NASCseq_K562_SE,A12,K562,50,3.0,NASC-seq,SE,UN,Human,8206129,8100577,0.9871374188731373,0.25608151123061973,6026169,4471976,0.7420926960395569,4282853,2783936,0.6500190410457702,1893243,977753,915490,0.6800598145934389,0.0003919864887157,0.0013599218751928,0.001115899036355,0.0013707978882564,0.0006326312068333,0.0011014659284569,0.0011201710235253,0.0007673113137683,0.0016516850904892,0.0013666968932955,0.0098146574970203,0.0006187789185457,4090,1787,515,113,0.0014079114263509,0.0414222949613505,29.421094385681435
GSE128273_NASCseq_K562_SE,B01,K562,0,3.0,NASC-seq,SE,UN,Human,6373218,6297241,0.9880787068636284,0.3059090481053528,4370858,3370399,0.7711069542867784,3253680,2604969,0.8006223722062403,1782767,907477,875290,0.6843716758241652,0.000366414814649,0.0009261767162713,0.0011653055046789,0.0015031771984033,0.0006525473011058,0.0011250162672429,0.0011706222816031,0.0007941816119376,0.0019390265829841,0.0014952277299816,0.0011839414031034,0.0007601452282082,5249,375,700,32,0.0012148383338046,0.001251786532337,1.03041408680007
GSE128273_NASCseq_K562_SE,B02,K562,0,3.0,NASC-seq,SE,UN,Human,8125744,8015245,0.9864013682931679,0.3455829484937766,5245313,3611695,0.6885566218831937,3377548,1860864,0.5509511633883516,1619222,840496,778726,0.8701452658550007,0.000275717871481,0.0006460889216588,0.0005527313758264,0.0004337311499827,0.0002292060118457,0.0008440784691691,0.0008952973822384,0.0004360508006279,0.0010184105772761,0.001167280610403,0.0011282085998629,0.001071095423506,5902,954,418,37,0.0008929088056196,0.0011493892517173,1.2872414791785538
GSE128273_NASCseq_K562_SE,B03,K562,50,3.0,NASC-seq,SE,UN,Human,7027982,6935531,0.9868452992622918,0.37576459538570295,4329404,2957180,0.6830455185055495,2758115,1769402,0.6415258247027408,1392363,713138,679225,0.7869116232489847,0.0003789764169547,0.0016398018041312,0.0006930938749769,0.0006397895480203,0.000366608005395,0.0009028801775042,0.0009685757935717,0.0005181204686301,0.0010382199427073,0.0012174164358974,0.0235245441645213,0.0008269380404155,5646,3570,576,200,0.0014354125942312,0.0549911697041774,38.310357541225095
GSE128273_NASCseq_K562_SE,B04,K562,50,3.0,NASC-seq,SE,UN,Human,7547200,7437235,0.9854296957812169,0.42734268851259916,4258987,2513411,0.5901429142657632,2278230,1252361,0.549707887263358,1067256,535381,531875,0.85219517375581,0.0003587783694212,0.0014837916693973,0.0005881576007814,0.0004643804982043,0.0002760346110538,0.0008303112270924,0.0008937891522084,0.0004520325452558,0.0008552951611041,0.0011397866330652,0.0254589592310673,0.0008446211980886,5185,3654,476,226,0.001308953260575,0.0483926571939042,36.970500514773775
GSE128273_NASCseq_K562_SE,B05,K562,50,3.0,NASC-seq,SE,UN,Human,6311206,6234479,0.9878427356039401,0.35412806747765135,4026675,2925728,0.726586575772815,2733016,1868949,0.6838412215662111,1323400,688476,634924,0.7080985088410652,0.0003237765958244,0.0010499480184898,0.0007691623229689,0.0008375329162252,0.0004068325167219,0.0009231102955495,0.0009552735467732,0.0005171163279718,0.0010896720304677,0.0010465949969028,0.0088635519813443,0.0006433459469291,4605,2230,529,126,0.0011406190456653,0.0445924430634241,39.094948688508445
GSE128273_NASCseq_K562_SE,B06,K562,50,3.0,NASC-seq,SE,UN,Human,7585984,7481681,0.9862505641983954,0.36898044704124644,4721087,3099846,0.6565958221062226,2943206,1540289,0.5233371364423693,1228011,627215,600796,0.7972601245610401,0.0003301123946125,0.0011307233911349,0.0006652053343779,0.0006638224047319,0.000348429178053,0.000924155712454,0.0009507512885162,0.0004814846147045,0.0010298258019746,0.0011230100695688,0.0191618550031807,0.0007243236383949,4570,2995,390,149,0.0011799213914029,0.0461861189826521,39.14338643164796
GSE128273_NASCseq_K562_SE,B07,K562,50,3.0,NASC-seq,SE,UN,Human,6951698,6849296,0.9852694981859108,0.37035455906709247,4312628,2881901,0.6682470642030799,2744707,1300306,0.473750385742449,1188517,596280,592237,0.9140286978603498,0.0003236758763852,0.0010181972247775,0.0004616059373448,0.0003658736610828,0.0002224793491365,0.0007736450377932,0.0008285410363861,0.0003892278449986,0.0007670007638854,0.000959029767297,0.0249839150890874,0.000754015836717,5252,3628,396,183,0.0010351505535178,0.0524786094572914,50.69659604484482
GSE128273_NASCseq_K562_SE,B08,K562,50,3.0,NASC-seq,SE,UN,Human,5974657,5891919,0.986151841017819,0.2557570801635257,4385019,2861589,0.6525830332776209,2660465,1342013,0.504427985333391,1107655,568495,539160,0.8253683086527478,0.0003546429013246,0.0012392763599085,0.0005810958369628,0.0005140070299787,0.0003163203485869,0.0008602159154401,0.0009473684100359,0.000429047370409,0.0008673046855908,0.0010719468787021,0.0174503245953948,0.0008447505042687,4370,2414,419,143,0.0012139350962282,0.0731365720044437,60.24751424658726
GSE128273_NASCseq_K562_SE,B09,K562,50,3.0,NASC-seq,SE,UN,Human,4067748,4009496,0.9856795455372358,0.4216470099982641,2318904,1062158,0.45804311002094095,982780,603984,0.6145668410020554,462721,234187,228534,0.7661146652891467,0.0003196775517352,0.001082146413887,0.0008265089277079,0.0008580670811233,0.0004726077683794,0.0008845112313386,0.0009047319558481,0.0005855882713093,0.0011720740941621,0.0012047048746587,0.0041850110955546,0.00078529199798,3134,1030,255,64,0.0011274375729299,0.0173827465356657,15.417923752969084
GSE128273_NASCseq_K562_SE,B10,K562,50,3.0,NASC-seq,SE,UN,Human,4084991,4018833,0.983804615481405,0.488619208611057,2055154,1106398,0.5383528436311829,940958,569383,0.6051098986352207,465909,241493,224416,0.8182699518601715,0.0004184229464377,0.0013791508173126,0.0007413642438573,0.0006426417828433,0.0003620798838743,0.0009250790955754,0.0010133191193584,0.0005916118268514,0.0012340828246585,0.0013517150146411,0.0158176348736181,0.0010941393742445,3904,1805,278,100,0.0013268693028355,0.0677015167093154,51.02350063011925
GSE128273_NASCseq_K562_SE,B11,K562,50,3.0,NASC-seq,SE,UN,Human,7589382,7478191,0.9853491364646028,0.44961100886564676,4115914,2564611,0.623096352353329,2380736,1303363,0.5474622133659507,978337,509414,468923,0.7506251136483083,0.0003936245795415,0.0012151968802083,0.0007297609290097,0.0006883067936974,0.0003494424847953,0.0009466560723716,0.0009880121471058,0.0005330889268766,0.0011371888046436,0.0011821909486502,0.0168556883615964,0.0008165848708399,4509,2605,352,122,0.0012421878681911,0.0483444485023044,38.91878977428926
GSE128273_NASCseq_K562_SE,B12,K562,50,3.0,NASC-seq,SE,UN,Human,8078421,7845573,0.9711765455155159,0.4741921335764768,4125264,1603363,0.3886691857781708,1440514,661830,0.45944017204969895,505331,254969,250362,0.7635359533414925,0.0004029997093559,0.0011246148203054,0.0007625144690293,0.0007888874706874,0.0004219278574403,0.0009749875855617,0.0010602037442116,0.0006214826697599,0.0012372540396664,0.0012950306455537,0.0057635581297023,0.0008905745251291,2453,729,174,40,0.0012305204953289,0.0254170235366923,20.655506050630205
GSE128273_NASCseq_K562_SE,C01,K562,0,3.0,NASC-seq,SE,UN,Human,5725693,5649111,0.9866248504766147,0.4637473046643976,3029351,1949938,0.6436817655002672,1851640,1148973,0.6205164070769696,985804,498770,487034,0.8579870893397843,0.0002935351825692,0.0005785491448568,0.0005743183291924,0.0004641926713465,0.0002699004760068,0.0008192202394511,0.000884542421442,0.0004375444619337,0.0009972525086533,0.0011071154281762,0.001052569684373,0.0008941772360214,5636,817,418,42,0.0008477110814598,0.0011406735711338,1.345592379386518
GSE128273_NASCseq_K562_SE,C02,K562,0,3.0,NASC-seq,SE,UN,Human,6419135,6332458,0.9864970903400536,0.345043425475542,4147485,2812193,0.6780477807635229,2512022,1471075,0.5856138998782654,1252385,653429,598956,0.8513400064578625,0.0002619707357149,0.000578185813175,0.0005515075021186,0.0005048273366609,0.0002477973660479,0.0007809922390151,0.0008602909631313,0.0004122325738401,0.0009374107448125,0.0010519385187071,0.0009437510628454,0.0008912585649562,6032,1028,526,41,0.0008274886531563,0.001103801243542,1.3339170746713185
GSE128273_NASCseq_K562_SE,C03,K562,50,3.0,NASC-seq,SE,UN,Human,6617927,6532006,0.9870169314348738,0.4122669207591052,3839076,2381443,0.6203167116254015,2180386,1219415,0.5592656529623654,982886,491623,491263,0.8060307606516239,0.0003121415518568,0.0010647508360064,0.0006929613743543,0.0006369678611137,0.0003635368435997,0.0009070362562305,0.0009925039496018,0.0004992728778019,0.0011244472281506,0.001122301534138,0.0159905598435189,0.000824170744854,4547,2796,368,147,0.0011562258426964,0.0366344941258161,31.684548790556057
GSE128273_NASCseq_K562_SE,C04,K562,50,3.0,NASC-seq,SE,UN,Human,7257942,7077943,0.975199719149037,0.36805975973527905,4472837,2763367,0.6178107988285735,2506047,1335914,0.5330761952988112,1131684,569896,561788,0.8471233926734805,0.0003380116198548,0.0010656503573428,0.0005531711070835,0.0005027873354873,0.0002754445799315,0.0008253370825829,0.0008657688865305,0.0004536833881132,0.0008668959229508,0.0010483445916662,0.0181848678733107,0.0008132239860443,5308,3446,431,183,0.0010876339046748,0.03794123736932,34.88419881565164
GSE128273_NASCseq_K562_SE,C05,K562,50,3.0,NASC-seq,SE,UN,Human,7413901,7315950,0.9867881969289851,0.351385671033837,4745230,3297569,0.6949229015242675,3135029,1945781,0.620658054518794,1525591,779014,746577,0.7840507230772631,0.0003413345124312,0.0012340379644273,0.0006307508304149,0.0005954670605436,0.0003112441274438,0.0009077520043621,0.0009426853610007,0.0004532710391392,0.0009708054581186,0.001097752361807,0.0228329273613378,0.0007607043112961,5982,4068,554,222,0.001224030622302,0.0570655650187347,46.621027267611225
GSE128273_NASCseq_K562_SE,C06,K562,50,3.0,NASC-seq,SE,UN,Human,6209108,6131518,0.9875038411314475,0.43358789780931895,3472966,2511035,0.7230232026458077,2298599,1452121,0.6317417696605628,1145255,585484,559771,0.7886773898318391,0.000343059339146,0.0014221808353681,0.0007225693624045,0.0007108274327135,0.0003665338903496,0.0009470501579226,0.000986386862557,0.0005050468945082,0.0011064458870217,0.0011939884700258,0.0182313146517304,0.0007776572234381,5464,3321,569,238,0.0013456949938922,0.0587456775042905,43.654526301222326
GSE128273_NASCseq_K562_SE,C07,K562,50,3.0,NASC-seq,SE,UN,Human,5805585,5731762,0.9872841410469402,0.3062135168906176,3976619,2778293,0.6986570752692174,2651337,1682098,0.6344338724198395,1229732,638445,591287,0.7310703656980747,0.0003200883632725,0.0010094586111347,0.0008268005171079,0.0009242546706723,0.0004558617200092,0.0009492152520562,0.0009757436784571,0.0005675461048912,0.0012714220809443,0.0011419586353518,0.0100429401703918,0.0006559452435051,4575,2492,479,130,0.0011353363887977,0.0373533956029074,32.90072966168366
GSE128273_NASCseq_K562_SE,C08,K562,50,3.0,NASC-seq,SE,UN,Human,6791778,6706102,0.9873853356219829,0.45159572580315654,3677655,2568563,0.6984241316817374,2392266,1345702,0.5625218934683685,1120670,572751,547919,0.8327772419153721,0.0003066456817737,0.0014211799038183,0.0005943199189792,0.0005172133747347,0.0002871873516946,0.0008744854859102,0.0009225190793596,0.0004299112828227,0.0009024969906478,0.0010863948077739,0.021785759991775,0.000813886377669,5886,3835,568,252,0.0013009110226594,0.0544290752786549,41.839199092483724
GSE128273_NASCseq_K562_SE,C09,K562,50,3.0,NASC-seq,SE,UN,Human,4509447,4448785,0.9865477962153675,0.38450588194304736,2738201,1821173,0.6650983620267468,1669069,964853,0.5780785575671228,848372,428402,419970,0.8792759104236604,0.0003583977975221,0.0013091545482099,0.0005246752648839,0.0004461653252047,0.0002651876684577,0.0008455920793164,0.0009154335244491,0.0004669271607645,0.0010116087729713,0.0013067844260217,0.0242750039058026,0.0011769535219614,5419,3369,435,198,0.0012334353677614,0.0650077088034176,52.70459280034866
GSE128273_NASCseq_K562_SE,C10,K562,50,3.0,NASC-seq,SE,UN,Human,5034725,4956729,0.9845083892367508,0.4223273049626074,2863367,1438326,0.5023198213851037,1331313,746222,0.5605158215986774,597439,315884,281555,0.8006183146570324,0.0003853684246387,0.0022971805780726,0.0006784528349528,0.000642528022018,0.0003344220860112,0.0009480713366761,0.0009793846178668,0.0005661836741158,0.00109262135269,0.0013417634980837,0.0165373327640578,0.0010914785849157,4006,1865,290,103,0.0017830180127174,0.0575125386518405,32.25572497957357
GSE128273_NASCseq_K562_SE,C11,K562,50,3.0,NASC-seq,SE,UN,Human,5640196,5552481,0.9844482354868519,0.4025197024537319,3317498,1500327,0.45224654242444157,1271704,604737,0.4755328283940288,514666,270163,244503,0.8510575671738293,0.0003441607132199,0.0010360266519885,0.0006124002591381,0.0005158755469961,0.0002999462520092,0.0008266811335865,0.0009315512585163,0.000485822539027,0.001090666445196,0.0012328462998342,0.00736798984658,0.0011190238772998,3664,1580,228,66,0.0010961839125281,0.0199766179404385,18.22378317372562
GSE128273_NASCseq_K562_SE,C12,K562,50,3.0,NASC-seq,SE,UN,Human,6159463,6059104,0.9837065341572796,0.39229546150718,3682145,1659984,0.4508198346344318,1481882,745067,0.5027842972652343,538408,273622,264786,0.722630313783861,0.0004029816257689,0.0010879846503225,0.0008450781075465,0.0008746575055809,0.0004229700332409,0.0009811791692156,0.001035712975429,0.0005477627554678,0.0012020318473957,0.0011329686657942,0.0064941997634629,0.0007591368106671,2494,901,229,66,0.0012054230745602,0.0228151354147585,18.927077053905897
GSE128273_NASCseq_K562_SE,D01,K562,0,3.0,NASC-seq,SE,UN,Human,310250,305021,0.9831458501208703,0.6272453372062907,113698,52567,0.46233882742000737,49174,38260,0.7780534428763167,33737,16730,17007,0.8817825405122843,0.000348485091247,0.0006308781824299,0.0005627833944851,0.0004006450218609,0.0003092115106478,0.0006150981663424,0.0005556678116791,0.0003588325053476,0.0006462468906989,0.0009333195063776,0.0009811820451662,0.0006202187318022,1386,112,37,6,0.0006972092254973,0.0010758208968586,1.5430388146273488
GSE128273_NASCseq_K562_SE,D02,K562,0,3.0,NASC-seq,SE,UN,Human,6366036,6276796,0.9859818574698603,0.3562307903586479,4040808,2697409,0.6675419866521746,2499547,1444099,0.5777442872648524,1271631,652534,619097,0.8805705149023717,0.0002642244346654,0.0005664395716917,0.0006011443483743,0.0004931494082647,0.0002782194775758,0.0008511538521405,0.0009132684269326,0.0004671862282347,0.0011028666419471,0.001270694486393,0.0010495430968715,0.0010503710528126,6003,1080,445,45,0.0008613328577633,0.0011659873306164,1.3537012086642488
GSE128273_NASCseq_K562_SE,D03,K562,50,3.0,NASC-seq,SE,UN,Human,4811783,4739692,0.9850178197977756,0.2717841159298958,3451519,1997800,0.5788176162437466,1902117,1137277,0.5979006549018804,867572,435976,431596,0.7628502115139935,0.0002897648879167,0.0009279032180029,0.0007505697289046,0.000732495598203,0.0003760836085908,0.0009356722089819,0.0009305505400324,0.00053690808979,0.0011246317119382,0.0011740543183887,0.0088041950492171,0.0007707921829421,3925,2099,285,101,0.0010744663178175,0.0111613071591151,10.387768303231214
GSE128273_NASCseq_K562_SE,D04,K562,50,3.0,NASC-seq,SE,UN,Human,4737566,4664521,0.9845817451408593,0.423588402753466,2688684,1720275,0.6398204474754192,1575304,1024257,0.6501964065348657,875617,445191,430426,0.8548801716756634,0.0003131834288717,0.0011727905860476,0.0005957074237449,0.0004659000670174,0.0002729167822753,0.0007744116970315,0.0008381618269672,0.0004369550994261,0.000843386589012,0.0010539444417203,0.0130380694326346,0.0008111046929661,5439,2858,530,199,0.0011163931612337,0.0160842188833731,14.407306889624529
GSE128273_NASCseq_K562_SE,D05,K562,50,3.0,NASC-seq,SE,UN,Human,6792236,6690671,0.9850468976637443,0.3018378874106947,4671173,3332053,0.713322542325022,3132099,1987765,0.6346430939762759,1465221,748512,716709,0.7371198305634721,0.0003890206680837,0.0011679425037058,0.0008412772060823,0.0009888413992149,0.0005617724492648,0.0010275368265049,0.0010752056898369,0.0006401589161848,0.0012848903960566,0.0012549016398241,0.0150173857312347,0.0007141748640037,5285,3255,519,175,0.0012734123796128,0.0401282691139689,31.51239123823329
GSE128273_NASCseq_K562_SE,D06,K562,50,3.0,NASC-seq,SE,UN,Human,5091875,5016695,0.9852353013379158,0.48837312214515727,2566676,1647154,0.6417459780665733,1463529,981720,0.6707895777944953,769182,392751,376431,0.7835044615572668,0.0003908886137369,0.0013856760256692,0.000831757698351,0.0008636093952321,0.0004452961143767,0.000960985679734,0.0009619114511111,0.0006580140787791,0.0014310163524946,0.001436019430475,0.0165571436055165,0.0010152574498402,4851,2827,455,166,0.0013230061333361,0.0400634271286093,30.2821174589597
GSE128273_NASCseq_K562_SE,D07,K562,50,3.0,NASC-seq,SE,UN,Human,5609116,5521780,0.9844296320489717,0.3208155703414479,3750307,2508232,0.6688071136576286,2345568,1278754,0.5451788223577402,1009226,519723,489503,0.7892260747571465,0.0003186398427146,0.001021287346809,0.0007090372649154,0.0006980143585172,0.0003583947374337,0.0009322709911359,0.0010033212137933,0.0004858030048248,0.0010248422451765,0.0010835701425463,0.0083163119064758,0.0007139286733135,4154,1848,382,122,0.0011458082165905,0.044655263175185,38.97272032841617
GSE128273_NASCseq_K562_SE,D08,K562,50,3.0,NASC-seq,SE,UN,Human,5239941,5167213,0.9861204544096966,0.44422825225126195,2871791,1822605,0.6346579538692056,1614296,938892,0.5816108074355633,792539,406165,386374,0.8441215816089603,0.0003185823605273,0.0014044085673828,0.00058951859574,0.0004851416114863,0.0002814710941983,0.0007897890059279,0.0008554342056987,0.0004307980352931,0.0008719419178051,0.0011092830639871,0.0208102894513276,0.0008503041187333,5451,3257,442,174,0.0012434142860483,0.0670080404908433,53.89035757647614
GSE128273_NASCseq_K562_SE,D09,K562,50,3.0,NASC-seq,SE,UN,Human,2920643,2876097,0.98474787914853,0.3996645453891159,1726623,975307,0.5648638990677177,882494,533778,0.604851704374194,434099,230155,203944,0.8132575714997621,0.0002846792449523,0.0009292127735673,0.0006401517412948,0.0005055720300206,0.0003014866367018,0.0008227149121026,0.0009062902677372,0.000452191144113,0.0009665279065853,0.0011844121295548,0.0127385132649264,0.0009033414825176,3407,1977,266,104,0.0010324977569982,0.0261868631685237,25.362634437731163
GSE128273_NASCseq_K562_SE,D10,K562,50,3.0,NASC-seq,SE,UN,Human,3329658,3280268,0.985166644742493,0.4173238284188975,1911334,1090961,0.5707851165730322,974450,644873,0.6617815177792601,524381,273440,250941,0.813153907823711,0.0003288951531317,0.0011845154459178,0.0006626072311901,0.0006318722660605,0.0003504707186315,0.0008493295049056,0.0009276875066279,0.0004693953761553,0.0010235379744598,0.0011336840607012,0.0103833402384861,0.0008203457532403,4098,1713,315,109,0.0011762539362687,0.0432031441310247,36.72943639030128
GSE128273_NASCseq_K562_SE,D11,K562,50,3.0,NASC-seq,SE,UN,Human,4787701,4715267,0.9848708179562592,0.33204079429648414,3149606,1574496,0.4999025274907401,1492489,838714,0.5619565705341882,634059,337011,297048,0.7559895268232079,0.000357990050251,0.0010002716888774,0.0008754317912516,0.0009114828822778,0.0004533193458947,0.0009807548062604,0.0010017904298851,0.0006575506482528,0.0013918011755285,0.0012731009283559,0.0037178060109631,0.0008890248215295,3366,941,258,64,0.0011493692964612,0.0092187199847761,8.020677090609283
GSE128273_NASCseq_K562_SE,D12,K562,50,3.0,NASC-seq,SE,UN,Human,5765137,5673183,0.9840499887513514,0.42739816431093447,3248475,1637213,0.5039943358037233,1429127,765537,0.5356675788785741,625411,319189,306222,0.8169572470043904,0.0003911128463537,0.0012354168445968,0.0006287868620441,0.0005155577457972,0.0003279813000712,0.0009372347754151,0.0009056077377197,0.0004827749523145,0.0009169856490312,0.0010465600191843,0.0183940792243967,0.0008838710838712,3948,2024,303,89,0.0012206566143018,0.0502482411181946,41.16492757214285
GSE128273_NASCseq_K562_SE,E01,K562,0,3.0,NASC-seq,SE,UN,Human,2177857,2139609,0.9824377817276341,0.23523690543459108,1636294,957182,0.5849694492554517,948622,548395,0.5780964388344356,326644,167415,159229,0.5956363570054432,0.0003274036322117,0.0009849737964851,0.0009735768346043,0.0010512222515413,0.0004802105125881,0.00101404859511,0.0010089439587595,0.0005515057555847,0.0011240477148729,0.0009934048776498,0.0009446929021381,0.0004342552833328,531,32,125,12,0.0011542509602521,0.0010634624011181,0.921344177080752
GSE128273_NASCseq_K562_SE,E02,K562,0,3.0,NASC-seq,SE,UN,Human,6763102,6679770,0.987678435132281,0.39371490335745096,4049845,2767714,0.6834123281261382,2491857,1502154,0.6028251219873372,1265340,631721,633619,0.8423503848473592,0.0002530164908013,0.0005989153038445,0.0005662127985353,0.000546547157119,0.0002590666952705,0.0008046306770754,0.000901081409193,0.0004204109313241,0.0010023058123992,0.0010376468847297,0.0009809765755741,0.0008673742006388,5631,964,459,38,0.000859319165419,0.0010315491487672,1.2004260934460866
GSE128273_NASCseq_K562_SE,E03,K562,50,3.0,NASC-seq,SE,UN,Human,6763243,6676535,0.9871795231961945,0.3733941333341322,4183556,2645192,0.6322831581554066,2336353,1279578,0.5476817929482403,971546,498685,472861,0.759270634537324,0.0003464573829878,0.0013451310405741,0.0006303064100674,0.0005035891151049,0.0002849106773591,0.0008217404089616,0.0008959832524586,0.0003998417159036,0.0008829812577461,0.0010925304424754,0.0172825296961882,0.0008701016401862,4163,2545,433,168,0.0012374893022402,0.042293760789605,34.177071844613515
GSE128273_NASCseq_K562_SE,E04,K562,50,3.0,NASC-seq,SE,UN,Human,6798269,6694446,0.9847280241485001,0.3991967371161109,4022045,2789839,0.6936369433957104,2426101,1371507,0.5653132330434718,1117170,568501,548669,0.814556542547723,0.0003560483473523,0.0010622461951807,0.0006147405124988,0.0005638884891201,0.0002907370263053,0.0008590629940632,0.0008903298177228,0.000454535110816,0.000919190039743,0.0010968720503635,0.0150045985049129,0.0008760406080944,5791,3565,462,198,0.0011047118979682,0.0318905657499434,28.86776706994346
GSE128273_NASCseq_K562_SE,E05,K562,50,3.0,NASC-seq,SE,UN,Human,6863180,6761826,0.9852322101416544,0.3711555133184439,4252137,2833832,0.6664488938150394,2658504,1379711,0.5189802234640234,1211319,610348,600971,0.8779512521100433,0.0003641016382466,0.001203820322428,0.000564426996903,0.0004618325348113,0.0002943752968967,0.0008390530303011,0.0009372249993976,0.0004782452891596,0.0009452563077321,0.0011986301033009,0.023889191732226,0.0008628248207907,5461,3915,489,250,0.001186182061993,0.048881139518158,41.208800136488215
GSE128273_NASCseq_K562_SE,E06,K562,50,3.0,NASC-seq,SE,UN,Human,6047660,5975079,0.9879984985928442,0.4542572575191056,3260856,2284986,0.700731955044933,2042411,1440814,0.7054476302761785,1071594,551685,519909,0.7437420791302695,0.0003472993238288,0.0013726694535756,0.0007346303682349,0.0007914077667375,0.0004054750719718,0.0009409596114647,0.0009920928734253,0.000525292644331,0.0011939970720758,0.0011520775430283,0.0161158562080053,0.0007117200805243,5776,3367,620,215,0.0013209845018777,0.0570933097360283,43.22027219461826
GSE128273_NASCseq_K562_SE,E07,K562,50,3.0,NASC-seq,SE,UN,Human,5145482,5067100,0.9847668303960639,0.327476860531665,3407742,2180492,0.6398641681207087,2095691,1146699,0.5471698833463521,991400,510449,480951,0.8645686444306657,0.0003558613717994,0.0012420388902902,0.0005537485812439,0.0004556632732902,0.0002869762297047,0.0008165999951208,0.0009149517496686,0.0004432340290725,0.0009284988712468,0.0011171990087478,0.018994787185424,0.0009037945192154,5004,2999,354,140,0.0011907967652051,0.0643027961804965,53.999807573726734
GSE128273_NASCseq_K562_SE,E08,K562,50,3.0,NASC-seq,SE,UN,Human,6397514,6315275,0.987145162949233,0.5589986184291262,2785045,1845802,0.6627548208377243,1595302,1040574,0.6522739895016743,852318,433886,418432,0.8190844668423389,0.0003638756924584,0.0020940199555702,0.0006728647196356,0.0005705785905207,0.0003363685228437,0.0009141383917819,0.0009070785892362,0.0004991566678768,0.0010164077649643,0.0011648080160865,0.0240562982094349,0.0008408044326899,5851,3614,675,281,0.0016454215230819,0.0722055217680689,43.882689484225786
GSE128273_NASCseq_K562_SE,E09,K562,50,3.0,NASC-seq,SE,UN,Human,4551435,4489004,0.9862832271580282,0.3152253818441686,3073956,1963095,0.6386216979032882,1861468,1174093,0.6307349898037463,818081,417152,400929,0.6967770014811433,0.0002753839312736,0.0009100561842396,0.0006433374419009,0.0006338910490071,0.0003602612849641,0.0008470552342319,0.0008214509842625,0.000469570820166,0.000926031795099,0.0008658838448366,0.0071056925557483,0.0005882426918118,3148,1581,323,91,0.0010005404304367,0.0256649427108931,25.651080086478107
GSE128273_NASCseq_K562_SE,E10,K562,50,3.0,NASC-seq,SE,UN,Human,4543874,4471779,0.9841335829294562,0.36678534426678955,2831596,1541327,0.5443315359959542,1405971,791504,0.562958979950511,616842,314295,302547,0.7793289737007014,0.0003126191636114,0.0008195385087177,0.0006380908684112,0.0005176437981847,0.0003179586620228,0.0008317585706171,0.0009022628974454,0.0004648461549197,0.0009566371036401,0.000962494642692,0.0046394520092589,0.0007408258144275,3581,1297,296,84,0.0009787378266152,0.0242020933725758,24.727861450164127
